Name,Stars,Review
Anna Mwafy,1,"Uncooked, and I never received a reply."
Yara Hassan,4,Took too long to accept the order The buffalo sauce was too much hot and spicy The mount is too small for 550 EGPs I ordered fanta apple and received fanta orange
Abdelrahman Mohamed Teama,1,مطعم ابن وسخه ....................لا تعليق......................
Huda Amr,4,The food is delicious but always arrives cold
Tarek,1,The chicken arrived raw Uncooked chicken sandwich
Ahmed Samir Saad,1,I WILL NEVER EAT FROM THIS AGAIN I GOT A FOOD POISONING!! tasted like shit and costed me 580LE for two persons
Jolie,3,Our food came cold and the fries were undercooked
Abeer Hassan,2,انا اتفاجأت اما استلمت الاوردر الكميه صغيره جدا متكفيش طفل صغير و الاوردر وصل بارد و لا طعم و لا اي حاجه فلوس اترمت علي الارض مش هتعامل تاني مع المكان ده بسبب ان الكميه لا تتناسب مع السعر
Amir Michel,4,quality was good but portion wasn’t the same as it was it was better before
Marina Ryzhenko,3,"The food was cold, and i ordered buffalo wings, but what came to me was barbecue wings. I used to order from munch&shake before, and the food was better than now. And cheese sauce was very weird."
Qasim,3,المفروض تكون 12 قطعه وينجز دي تاني مره تجيني 11 قطعه الكرتونين كمان انا طالب اتنين
Farah Hussein,1,Cold food and very law quality and portion
mohamed samir,1,"Worst ever don’t even think to try it , late delivery, cold food , bad handling, no straws for beverages, they ignored comments on food and worst customer service"
Huda Amr,3,Food was cold again
Mohab,4,Read the description and don’t look at the picture it doesn’t like what u will get but the food was good
Omnya Mahmoud,5,الوينجز كانت وحشة اووى وبايته وباردة
Mobile Account,1,وصل بعد ساعتين بارد و مقرف محدش يطلب منه
WaadTareq,1,Terrible sandwich saggy bread burnt chicken no regular fries to pay more for cheese fries and the fries comes with a cheese side!
Mohamed,5,❤️❤️
Rana Salem,2,Cold food!
Anna Mwafy,1,"Uncooked, and I never received a reply."
Yara Hassan,4,Took too long to accept the order The buffalo sauce was too much hot and spicy The mount is too small for 550 EGPs I ordered fanta apple and received fanta orange
Abdelrahman Mohamed Teama,1,مطعم ابن وسخه ....................لا تعليق......................
Huda Amr,4,The food is delicious but always arrives cold
Tarek,1,The chicken arrived raw Uncooked chicken sandwich
Ahmed Samir Saad,1,I WILL NEVER EAT FROM THIS AGAIN I GOT A FOOD POISONING!! tasted like shit and costed me 580LE for two persons
Jolie,3,Our food came cold and the fries were undercooked
Abeer Hassan,2,انا اتفاجأت اما استلمت الاوردر الكميه صغيره جدا متكفيش طفل صغير و الاوردر وصل بارد و لا طعم و لا اي حاجه فلوس اترمت علي الارض مش هتعامل تاني مع المكان ده بسبب ان الكميه لا تتناسب مع السعر
Amir Michel,4,quality was good but portion wasn’t the same as it was it was better before
Marina Ryzhenko,3,"The food was cold, and i ordered buffalo wings, but what came to me was barbecue wings. I used to order from munch&shake before, and the food was better than now. And cheese sauce was very weird."
Wael,1,Package is not sealed
Nada Masarany,3,I didnt recieve the ranch sauce with the meal
Abdelrahman Ali,4,The delivery took too long to arrive
Mohamed Alaa,1,.
Malooka Ahmed,1,the food tasted very very bad
FADY NABIL,1,"chicken burger *birdy* was over-fried, taste was bad, beef burger *shroom* was also dry and did not taste well, only you can taste the caramelized onion, chicken wings was not fresh but the sauce was good. waffle potatoes and cotton candy milkshake w..."
khalid,3,"Fries are soggy, oily and yucky"
Nadine,2,"Is the vegan burger available once a year?🤪🤪 I ordered two from maadi branch 2 days ago And another two yesterday, and now it’s unavailable in branch!! Do you buy a pack of four patties?? You should put into consideration that there are vegans tha..."
Ola Ahmed Youssef,1,The order delivered soooo cold and delivered into almost 2 hours or more
Ola Ahmed Youssef,2,"The burger is good not amazing, but the wings is very bad and it is dirty from inside as its name😜 it is unclean🙃 however its sauce is so tasty😋"
samer shibl,1,The food was so cold and soggy
Ahmed,1,Takes 2 hours to deliver!!
Vero Salama,3,Late delivery + cold food
Marwan Taher,5,Perfect 👌🏻
Mohamed Swellam,1,Worst delivery service i have seen. Plus their drivers are so unprofessional. They bring the order very cold and takes a long time. They should not be delivering they are a scam. This is based on several orders not just one. Food is only good if dine...
Mohamed Swellam,1,Not sure which branch it is because i deliver. Anyways their delivery is the worst i have seen. Their drivers are unprofessional and always late. Burgers extremely cold and milk shake comes like water. Service is shameful
Amr Abdelmaksoud,1,طعم البرجر سىء جدا و السعر مقابل القيمه عالى جدا
Yasmine Nayef,4,G
Fahd E,1,The food was so cold... The delivery boy reach with one hour and argue about the time. When I informed him that the food is cold. He told me to call the restaurant. محسسني إني ساكن آخر الدنيا مش هو إللي تايه
Menna gad,1,The beef was horrible. Very bad taste The bun wasn’t fresh. The burger is so below average and tasteless Wings weren’t bas but not the best.
Nagla Wahby,1,"the food was horrible, the chicken wing were very very spicy you can't eat them, the fries were also horrible soggy and cold......I called to come and take there food and now I'm on hold for the second time for more than 20mins 😡😡😡😡😡"
Donia Ibrahim,1,Fries was greasy non eatable.
Mohamed Swellam,2,Burger came really cold and milkshake was like water.
