Name,Stars,Review
Emad El Halawany,1,تم طلب قطع الدجاج عادي وليس حار ولكن الطلب اللي وصلني للأسف حا ودي مش اول مرة يحصل نفس الغلطة
Sara Aly,1,Very small portions.. disappointing
Mohamed Magdi,2,no coleslaw in order
Adham,1,I found bones inside the chicken The fries are dry and taste bad
Ranoud,1,Rizo kan metbhdel keda w sauce maknsh kter
نورين,3,.
sherif,5,Better than KFC which is Surprising! Wow!
Rose R. Mohamed,3,Chicken not cooked well
Gina,1,There’s no sauce at all it’s like drops & it’s very spicy
Ahmed,5,.
Einass Mansour,5,Nice and fresh
Ahmed Shehata,1,جوده الفراخ سيئه و مليء بالزيت
Ahmed Hesham,1,Rizo was not spicy and all food was not warm and arrived late
Aya Mamdouh,1,the food was good the app was not next time I will order from talabat or from the restaurant directly
nour,2,There’s no enough chicken and that was so cold
Sara Aly,1,طلبت سينجل بوكس قطعتين فراخ صغيرين جدا منهم جناح مفيهوش حاجة تتاكل الصراحة سيئ جدا مكنتش اتوقع كده ابدا
Hams Khaled,5,الصراحة الاكل كان حلو و سخن و كمان ف اوفر حلو اوى و الطيار وصل بسرعة التعليق الوحيد على البطاطس كانت غامغة بس سخنة
AL HOUT,3,الرز معجن
Rana Kamal,1,للاسف المرة دي كان سئ و الفراخ غامقة و بتشد مش طازة
ali,5,Good
marwan Mohamed,2,الاكل كان بارد ومكنش حلو
Amir Abdel mohsen ahmed,1,الصوره والاكل شئ تاني خالص
Marwan Habib,1,sandwich was very very bad and cold
Alaa Gamal,1,Was bot fresh
Hossam Ahmed,1,أتمنى إضافة تقيم بالسالب لمثل هذه المطاعم التي لا ترقى الى ان تحصل على تقييم برقم موجب من سيء لأسوأ دائما! أتنبأ لهذا المطعم بالآتي، أولا لن يستمر حتى عام ٢٠٢٥، بالكاد سيصمد في ٢٠٢٤، ثانيا سيكون من أكثر المطاعم صاحبة التقييمات السلبية خلال العام القا...
Hossam Ahmed,1,هذا أسوأ دجاج مقلي آكله في حياتي! استأذن إدارة الأبلكيشن لو يضيفوا تقييم بالسالب عشان نعرف نقيم المطاعم ال بتقدم قرف زي المطعم دا. انتوا لو تقلبوني ف الف جنيه وماكلش القرف ال انا لسة أكله دا يكون افضل ليا!! آخر مرة اطلب بعد هذا المستوى الرديء والبشع
Mariam Ayman,5,الطيار محترم جدا وووصل بسرعه ربنا يوفقه❤️
Samar Serag El Neel,2,I ordered two times. Each time I got spicy though I ordered original 😡 This is completely an unrespectful action
Yasmeen Fahmy,1,وحش اوي و الفراخ محروقه بجد و ناشفه
Nihal,3,"The fries were reheated, hard as a rock, and terrible i threw them away, but the sandwich was good"
Omar Khalid,1,I ordered triple and got double
Ahmed Kesho,4,الاكل جميل جدا لكن مجاش معاه معلقة ولا مناديل معطرة
Christina,3,There is no tissues or ketchup or spoon so the pachaging is 2 out of 10
Maysoon Maher,1,The order was missing things and I paid for it all
Romisaa,1,Very cold it tasted bad
jamil,1,I got spicy instead of normal
Norhan Hesham,1,One of the worst times I have eaten from you
Mai ElSaghir,1,Coleslaw missing
Nehal Wagdy,1,the miss item hasn't arrived yet
Heba Mohamed,1,الفراخ مش مستويه والاكل طعمه وحش جدا !!!
Sandy Atef,1,missing/wrong order
Rawan,1,الطعم سيئ
Marwan Habib,1,الساندوتش كان سي جدا
Salma Ahmed,1,Bread was so bad
Noran Hussein,4,البطاطس سيئه
Noran Hussein,3,fries not fried enough
محمد حمد,3,Cold sandwiches
Salma Assem,4,No packaging 😠
Rawan Ashraf,2,الأوردر جيد إلي حد ما ولكن لم يكن هنالك تتبيلة في قطع الاستربس
مدى,5,الوجبه لذيذه، تنفيذ للملاحظات شكرا
salma ahmed,5,"the driver was so nice,the food was good i just have one comment about the fries it was a little bit dry so it was hard in chewing other than that the food was really yummy💗"
Abdullah Torky,1,order was late and the second sandwich wasnt even spicy like i requested
moustafa eslam,4,Cold food
Mona Talaat,4,order came spicy and i order original
Ola Khaled,2,The fries weren’t fried well The order came with only one packet of fries although it’s written that there is two
Aya Mahmoud,1,الاكل جي بارد
Alaa,5,تحفه بس الاكل بيوصل بارد
Rana Kamal,3,الفراخ مكنتش طازة و البطاطس مزيته
Yahya,1,مش حلو تمامن 👎🏻
Lala,2,Over an hour late
Tarek Elnaggar,2,الاوردر اخد 1:40 ساعة و اربعين دقيقة من الازاريطة لمحرم بك!!!!
raghad,1,The order was supposed to arrive at 11:57 and it came at 12:47 and the food was cold
ibrahimsabry,5,عظيم
Mohammad El-sayed,3,الأكل كويس وسخن وكل حاجة بس عادي جدا يعني الصراحة التتبيلة بتاعته عادية البركة وكنتاكي احسن بكتير الصراحة ..
Ahmed hussin,1,بصراحة الاكل كان مش حلو خالص و البطاطس كنت طالبها فاملى جايالى صغيرة جدا جدا و بيقلوالى هى دى الفاملى بصراحة مستواكم بقى سيئ جدا جدا
Ali Wael,3,I ordered ranch and it came barbecue
Jerome Samuel,1,لم يصل
Yasmin,1,بجد اول مره يجيلي اوردر بالشكل دا انا زعلانه جدا لان فايف روسترز كويس جدا معرفش ايه حصل معايا دا
Omar Kemega,1,"tiny pieces of chicken in sandwiches ,doesn't worth even"
Bassent Huissen,2,الطعام بارد جدا
Maiven Magdy,1,الساندوتش كان فاضي مفهوش فراخ
Nancy Ehab,1,الأكل وصل متأخر جدا بالتالي كان بارد و البطاطس نزلت مياه و جينا ناكل كان الاوردر سبايسي و الي وصل اوريجينال و كانت فراخ زفرة جدااا
basmala hamdy,5,It was so good but the fried not🥰
Taha Sadoon,1,The order was cold
Peppa,2,something tasted bad in the sandwich. the tomato or the lettuce were bad.
Nermin Gad,3,سئ للغايه ولا يتناسب مع السعر
mahmoud el dakhakhny,3,البطاطس ماكانتش طازه و كانت مجلدة
Mannan Mohamed,4,"The sandwiches were good, but the fries were completely tasteless"
Nourhan Samy,1,الاكل سئ و ناقص
Khaled E Abdalla,1,الفراخ مزيته و ريحتها زفره والعيش مش حلو خالص
Eman,1,البطاطس كانت بايته ومتسخنه
Hassan Afifi,3,العيش كان مش طازج
Nourjan Farag,5,"I love it and thankyou for being honest they put in 2 pieces meal , real 2 pieces not only breast and wing so thankyouu"
Philopater Milad Moussa,1,السندوتشين صغيرين خالص غير العادي منهم
Abdelrahman Magdy,3,القطع الاستربس حجمهها صغيرة جدا
Rana EL-Kersh,4,حلو بس الكوكاكولا حجمها صغير وقطع الاستبرس حجمها صغير عما قبل ذلك
Noura Found,4,fries isn't that good
Hoda Shaheen,2,وقت التوصيل كان طويل جدا
Judy Elghoneimy,1,chicken was raw and so bad
Yasmeen Said,2,كان فيه حاجات كتير ف الاورد ناقصة
Ahmed Kesho,3,للاسف الرز مالح جدا وفيه شطة وفيه كمية ملح غير عادية برغم اني طالب الاوردر عادي ارجو في المرات القادمة الالتزام بتعليمات الطهي
Tasneem moh.,5,so good
Khaled Salah,1,الاوردر صغير جدا وقطع الفرخ صغيره
nour Ahmed,5,السوبر ريزو جميل جدا والصوص كتير جدا مش قليل ووصل بسرعة
Muhammad Hassan,5,سخن وممتاز بس القطعه كانت صغيره شويه الاستربس
Peter Badawi,1,الاوردر كان سيء والاكل طعمه غريب واترمى كله مع ان اسعاره غاليه جدا مقارنه بمطاعم اشهر منه للفرايد
Mohamed Mostafa,1,الفراخ بارده جدا والعيش سئ جدا جدا تقريبا كان بايت الصوص كان مياه مش صوص
Mannan Mohamed,4,"The sandwiches were good, but the fries were completely tasteless"
Nourhan Samy,1,الاكل سئ و ناقص
Khaled E Abdalla,1,الفراخ مزيته و ريحتها زفره والعيش مش حلو خالص
Eman,1,البطاطس كانت بايته ومتسخنه
Hassan Afifi,3,العيش كان مش طازج
Nourjan Farag,5,"I love it and thankyou for being honest they put in 2 pieces meal , real 2 pieces not only breast and wing so thankyouu"
Philopater Milad Moussa,1,السندوتشين صغيرين خالص غير العادي منهم
Abdelrahman Magdy,3,القطع الاستربس حجمهها صغيرة جدا
Rana EL-Kersh,4,حلو بس الكوكاكولا حجمها صغير وقطع الاستبرس حجمها صغير عما قبل ذلك
Noura Found,4,fries isn't that good
Hoda Shaheen,2,وقت التوصيل كان طويل جدا
Judy Elghoneimy,1,chicken was raw and so bad
Yasmeen Said,2,كان فيه حاجات كتير ف الاورد ناقصة
Ahmed Kesho,3,للاسف الرز مالح جدا وفيه شطة وفيه كمية ملح غير عادية برغم اني طالب الاوردر عادي ارجو في المرات القادمة الالتزام بتعليمات الطهي
Tasneem moh.,5,so good
Khaled Salah,1,الاوردر صغير جدا وقطع الفرخ صغيره
nour Ahmed,5,السوبر ريزو جميل جدا والصوص كتير جدا مش قليل ووصل بسرعة
Muhammad Hassan,5,سخن وممتاز بس القطعه كانت صغيره شويه الاستربس
Peter Badawi,1,الاوردر كان سيء والاكل طعمه غريب واترمى كله مع ان اسعاره غاليه جدا مقارنه بمطاعم اشهر منه للفرايد
Mohamed Mostafa,1,الفراخ بارده جدا والعيش سئ جدا جدا تقريبا كان بايت الصوص كان مياه مش صوص
Abd El Rahman Hosny,4,Food was good but the drink was missing
Muhammad,2,There was no fries with my order and its a first to happen
Merna A. Hassan,1,Food was cold and not tasty
Ahmed mahmoud,4,مينفعش اديلكم الدرجة الكاملة علشان الكمال لله وحده بس الصراحة الاكل كان جامد
Ziad mohemad shoala,1,الفراخ كانت بدمها و مش نضيفه خالص و التويستر عيشه وحش جدا و تجربه سيئه للغايه.
Rania Ossama,3,Food is very clean however its not tasty
Hana Ahmed,4,الساندوتش كان لذيذ بس الفرايز كانت بشعة جداً وشاربة زيت
yusuf,5,The food was delicious and the driver was very nice and fast
Ekhlas Osama,3,onion rings سيئة جداااا
mark,3,الاوردر مكنش كامل !!!
Youssef,1,Bread was horrible and there were no sauce
Sherif Abd El Ghany,1,اوردر يقرف
Heba Mahmoud,1,الاستربس مش طازه و العيش مش طازه
Mohamed Khaled,2,"too much salt in bbc sauce on rizo, tortilla wasn't fresh in twister"
Amir Abdelhalim,1,we ordered 2 spicy and 2 regular but we had received 4 spicy
Rana,5,N
Mohamed Sherif,4,The taste was good
Magdy wadea,1,The driver was sooo rude
Nada Ellaban,5,Soooo delicious tasty and all love it thank you❤️
Nour,3,الساندويش مش مقفول كويس بيقع منه الاكل و في واحد جاي سبايسي و انا طلبته عادي
Ahmed Ezz,1,delivery 👨 مش محترم
محمد عبد الوهاب,1,الاكل كله زيت و الفراخ فيها ريحه زفاره رهيبه للاسف اول مره ارمي الاكل بسبب الزفاره بجد حرام فيه الفلوس لو في اقل من نجمه ف المطعم ده يستحقها
Nermin Gad,3,طلبت عدم وجود اجنحه فى الاوردر ومع ذلك تضمن الاوردر جناحين كما ان حجمجم قطع الدجاج صغير جدا
Nour,5,بجد تحفة الساندويش مليان و التغليف جميل و الاكل سخن و الطعم تحفة بجد حلووووو اوي
Walaa Fekry,5,الاكل حلو مفهوش غلطه
Mustafa Ashour,1,"I don't like to leave a one star review without some text, since it's not fair for the users and the restaurant. This restaurant used to be so much better, this food is very cold, and I'm sure it as hated multiple times. Fries are so bad, and they ev..."
Nermin Gad,3,.طلبت عدم وجود اجنحه ومع ذلك تم ارسالها فى الاوردر
Karma Eslam,5,😘😘😘
Nofer Monir,2,"The rise isn’t cooked all the way, and the chicken is a little bit dry"
mohammed samy,4,the food come without spoons
alaa,1,the order was replaced and it was so late and i didnt get my order yet
Mariam,5,Excellent
Oudy Fahim,5,The Food was fantastic well made the thing is i had a problem with the order preparation time it wad supposed to arrive within 20/30 min's but it took an 73 min's so it was pretty late but other than that the food was awesome and made for lateness.
احمد خليفه,1,ناقص قطعه من كل وجبه
Ahmed hossam,1,Worst cheat meal you can ever have
Merna Fahmy,5,..
Manar Farghaly,1,طلبت من المطعم عرض الكل في واحد جالي 4 قطع فراخ بس من غير ال strips و طعم الفراخ زفر و وحش جداً جداً بجد اخر تجربة ليا في المطعم 👎
Ahmed Mahmoud Zaki,5,Good
Dr.yomna Basyouni,2,الفراخ مليانة زيت
MOHAB QASEM,1,الستربس بايت وكمان طلبت حاجه وجه حاجه تانيه
Yousef Ramadan,3,مش احسن حاجه الاكل
Moustafa Mahmoud,5,All is good
johier jameel,1,انا طالباه عادي جاه حار ودي تاني مرة
BASHAR,1,I ordered the sandwich Triple and i get it double and I ordered cheese sauce didn’t come with the order
Taqwa,1,الاكل كان مالح جدا جدا !!!
Yousif tawfiq,3,الاوردر تمام بس الجبنة البضة بالزعتر دي مش حلوة خالص
Aziza Mahmoued,5,الاكل. تحفه و مطلعم محترم و طيار محترم جداا
botamina,1,انا طلبت الوجبه ال ١٥ قطعة و استنيت علي الاوردر ساعتين عشان يوصل و في الاخر جات الوجبه قطعه واحده صدر و الباقي اجنحه و دبابيس
Muhammad,3,Chicken was so good in all ways as always..coleslaw needs to be checked the rice this time was better than anytime I ordered…the only that was bad was the delivery but a big thanks for 5Roosters
Mahmoud Mansour,1,الاكل جه ناقص
احمد خليفه,1,اكتر من نصف الوجبه أجنحة ودبوس
Asmaa Desouky,3,الاكل مش مستوى
Osama,1,Too dry
Nancy Maged,4,Delay
Merna Fahmy,3,it was more expensive than the original restaurant
fady,5,well done 👏
Mustafa Ashour,4,Food is good. Portions are extremely small!
Mohamed Youssef,5,Excellent choice
Omnia Khamies,1,الفراخ مش مستوية وحاجة منتهي القرف لجد
Ahmed Hanafy,1,كانت نيئة
Karen Emad,1,The sandwich and fries very very cold The fried chicken in the sandwich wasn’t fresh
Ghadir Ramadan,3,الفراخ البروست حجمها صغير جدا مقارنة بسعرها
Rasha Fadaly,1,الاوردر كله بارد جدا والطعم سيئ جدا اول واخر مره
Waleed Mos'ad Taha,4,الفراخ شاربه زيت و دافيه مش سخنة تحس انها متسخنه مش لسه طالعه م الزيت و للاسف الاوردر من ١٠ قطع فيه ٦ منهم قطع صغيرة .. تجربة مؤسفه جدا برغم ان التتبليه حلوة بس ككل تجربه سيئه
Aya Ayoub,4,الاوردر وصل ناقص
لقمه وفكره,5,سرعه وجوده واداء فوق الرائع ربنا يوفقكم
Hend Muhammed,1,طعم الزيت كان باين فالفراخ بس شويه وعموما كان كويس شكرا 🤍
Aya Ahmed,5,ممتاز
Mohamed Abasy,3,Fried chicken wasn’t fresh
Omar Khaled,1,الصوص الجبنه جاي غلط جاي صوص تاني
Ahmed Fahmy,1,اتبعتلي رانش صوص بدل صوص جبنه ...الاودر جي من غير معالق او شوكه
Linah Safwat Elmansy,3,الفراخ مزيتة جدا ، و مطلوبة سبايسي جات عادية
Ahmed Elesh,5,الاكل جميل جداً بس الاوردر اخد ساعة لحد ما وصل مع اني في الطبيعي لما بطلب من المطعم بصورة مباشرة بيوصل أسرع بكتير.
Abdulrahman,2,طلب خاطئ من المطعم
Salma Mohamed,2,الفراخ زيرو تتبيلة حرفيًا وزفرة وريحتها تقرف بجد مش متعودة على المستوى ده أبدًا
Ebrahem Mahmoud,3,التوصيل اتاخر ساعه الا ربع كامله
Mirna Z,4,the chicken is great but there were no utensils for the coleslaw or ketchup packets with the order. also the coleslaw and fries amount could be better
Nour Solaih,4,Extremely fast delivery. Good quality. Reasonably affordable especially with a promo code.
Sara Aly,1,Twister has very bad taste
Ahmed Diab,1,الطلب اتأخر ساعة تواصلت مع الطيار اكثر من مرة و كان متعمد التاخير الطلب ناقص كول سلو و تم تغيير حاجات بدون الرجوع ليا تغليق الطلب سئ و لتأخر التوصيل التغليف كان بايش أسوأ اوردر من المنيوز
Ahmad Hamdy,1,my order was missing a piece
Nesma Salah,5,احلى تتبيلة دوقتها في اسكندرية بعد كنتاكي و مقربين من طعم كنتاكي جدا و الفراخ كبيرة و نضيفة و الريزو جميل و ال onion rings حلوة برضه و الصوصات و الستريبس احلى من كنتاكي حتى
Mahmoud adel,2,دينر بوكس الدجاج صغير ومحروق
Joury Moustafa,5,الاكل تحفه بجد ونضيف جداً ❤️❤️❤️ تعامل الديلڤري محترم ولذيذ جداً بس المشكلة في تاخير وقت التوصيل 🥲
abdo taher,4,Food is better than before as it wasn't good but today was delicious
Ahmed Alaa,4,عدت اليكم في ريفيو جديد 😂🙏 التتبيلة لذيذة والسبايسي درجته معقولة الكرانشي عظيم جدا الفراخ نفسها بقا كانت مش احسن حاجه وكان فيها عروق كتييير. كمجمل اعطيها 8.5 من 10
Soma Amr,3,الفراخ مكنتش مستوية
Hadeer Hassan,3,طلبنا بيبسي وميرندا تفاح والاتنين وصلو سبرايت !؟
Aya Muhammed Mahfouz,3,Good delivery
Rozan Zalat,3,مندوب التوصيل اسلوبه سئ جدآ واحد صايع بيكلمني و الاوردر اتأخر جدا عليا
EG_BRAA,1,لقيت قطعه حديد صغيره داخل الفراخ
Mustafa Mahmoud,4,الاكل كان حلو و الstrips طعمها حلو جدا بس الصوص و الجبنة كانوا محتاجين يكونوا اكتر و ال offer نفسه محتاج يكون متنوع اكتر يعني ممكن ٢ ساندوتش و ٢ ستريبس او بطاطس او Fried piece او drink معاه لكن ٤ سندوتشات كتير و للاسف وصف ال offer يلغبط
Mariam Y. Ibrahiem,5,"the delivery man was so helpful and food was delivered very fast , thanks a lot . and i hope you give delivery man bonus!"
HeBa Abou Deif,2,الاكل بارد جدا
Donia Abd Elnaby,1,الاكل مش سخن خالص … بطاطس سيئة ولونها غامق وكلها زيت وفعلا الاوردر سئ جدا الساندوتش مالوش طعم وفراخ دي مش فريش
علي حمدي,1,فييين الكولا
Mohamed Abu Ali,1,G
Dalia Samy,4,طلبت اوردر وجالى لعبه بنت وانا طالبه لعبه ولد وبعد التواصل مع المنيو اتقالى ان مفيش لعبه ولد إزاى معرفش يعني انا دافعه تمن الاوردر كامل عشان يجيلي لعبه بنت 😡😡يعني إبني يلعب بعروسه 😡😡مش قادرين توفرو لعب ولادي ياريت تقولو أو تجيبو لعبه محايده
Gasser Elfaham,3,I ordered spicy but the order came original.!
Mazen,1,مش عارف اطلب من فرع الازاريطة عن طريق البرنامج ولازم اتصل !
Michael A Youssef,1,ممتاز
Omar Metwally,1,I got the order without fries!
Mariam Y. Ibrahiem,5,delivery man was so nice and helpful 😊
Mariam Nabil,1,الاوردر سئ جدا وصل بارد و متاخر جدا و الكميات قليله جدا
maha mostafa,4,المره دي كويس الحمدلله 👍
Karim Youssef,5,amazing
Mayar Shehata,5,حلو جدا ولا مره طلبت وكان وحش وبيوصل بسرعه ومستوي جدا ولون الفراخ مفهوش اي دم بالنسبه لكل حاجه بس مره طلبت وجا ورك ف الاكل مش مستوي كويس
احمد عبد الحميد احمد محمد محمد ذايد,1,الفراخ فيها شعر وتقرف وجيبين صوص غلط
abdalwhab ahmed,5,hlw
Bassmala Mohamed,2,Kont talba 4 supreme offer wel sandwich kan so3’ayr gdn gdnn wel akl gah msh so5n
Aya Nassr,1,الفراخ بقت زفرة جدا و ريحتها صعبة و الوردر اتاخر ساعتين
maha mostafa,1,سئ للاسف .. الاوردر جه مش زي ما طلبته و العلب بتاعت الغريزة مطبقة غير أن الاكل بارد و الكوكا سوخنة جدا مفيش كاتشاب كفاية .. مع أن بنجيب منه كتير حتي المولتن كيك ببعت اجيبها منه بس للاسف المره دي سئ
salma,5,great
abdalwhab ahmed,5,gmel
Mohamed Magdy,1,.
gelan eldemrdash,1,الاكل كان وحش جدااا جداااا بايت وجاي متسخن وناشف ولونه غامق من جوة طبعاا من اعادة تسخينة مرة تانية بجد مش اول مرة يحصل معايا كده من فرع الازاريطة وطلبت من خدمة العملاء يجبولي الاوردر من فرع سموحة ورفضوا وقالولي بنتعامل مع الفرع ده بجد دي اخر مرة اطلب
smile اضحك,1,عيش قديم و متقطع . سندوتش عبارة عن قطمة . بصراحة مطعم مقرف و حرامية
Nada Mohammed,1,الدليفري محترم جدا و كويس بس الاكل وصل بارد و مجلد و البطاطس بجد متتاكلش وحشه جدا مستوى الأكل بقى وحش اوي
Hagar Hesham,1,الفراخ كانت ناشفة و صعب تتاكل و قطعة من ال٣ قطع كانت عبارة عن جناحات
Magdy Maher,2,الطعم غير الاول
Nuran Reda,1,It was a wrong order
Mohamed Mm,1,الاكل مثلج
Randa Zahra,4,الطيار محترم جدا ولكن المطعم اتاخر جدا في تحضير الطلب
Habiba Emad,5,😊
Heba Saad,1,الفراخ ناشفة جداً و مش سخنة، مستحيل تبقى طازة!
Ahmed Hassan,1,late delivery not caused by the pilot but caused by the restaurant itself
Abdelkodous,5,Delivery was so so late to the point where I had to go to the restaurant just to be surprised by the manager telling me that he never prepares food in advance especially when it’s elmenus employees since they’re always late and unfortunately he can’t...
reem noureldin,1,المشكله الاكل جالي بارد مع انه في الشارع اللي ورايا
Ahmed Mahrous,1,الاورد اخد وقت طوبل جدا الاكل وصل بارد الاوردر ووصل ناقص
Esraa Osama,4,very late....
Moataz Al-Mahdy,3,cold
Doaa Khalaf,3,Kmyt elakl n2saa
mostafa,3,It was better before
Shahd,2,I ordered it extra mushroom but it didn’t come with it
Salwa Osama,2,اعد ساعتين عشان يوصل
Noura Shadad,1,الاكل كان بارد والفراخ مش نظيفة
Omar Ahmed,4,"i ordered all in one, 3 pieces of chk 2 wings 2 strips the fries was too small, only 1 piece of bread, coleslaw was like 5 spoons. the chk was fried good no stinky smell, but without any spices taste ."
Shahd,4,Wasn’t hot and fresh
Ahmed Fouad Abou Sheashaa,1,اول مره يكون وحش جدا والفراخ سوده
Ahmed Waleed,2,Missing items
Mohamed Abdelmaged,5,.
Omar Hossam,2,الفراخ ناشفة جدا لدرجة إنها مش بتتاكل، حاجة سيئة جدا
Alkhatib,3,الاكل جا بارد
Yehia ElSherif,5,افضل دجاج مقرمشة بلا منافس
Maha Radwan,5,كله تمام
Miriam,2,very bad experiemce
Esraa Adel,5,الاكل سخن و طعمه تحفة و الساندويتش بيشبع جدا و ارز ريزو مظبوط اوي وسعره كويس و الاكل وصل بسرعة تجربة ممتازة 😍 استمروا علي نفس المستوي 🥰
Nana Nana,4,مشاء الله
Saja Dahab,4,"It was all good, but I didn't get my 2 cheese sauce. they sent me ranch and hot sauce instead."
Omar Fahmy,3,The sauce came wrong
mony eshak,5,تمام
Mohra Mohamed,1,الاكل مش طازة و صوص الباربكيو كتيييييير جداااااا علي الريزو
Omar Fahmy,2,كنت طالب الاوردر dark meat جالي white meat
Naglaa Elsaid,3,الكل حلو بس بارد جدا
Moustafa Mazroaa,5,gamedd
Eriny Morise,5,شكرا
Bassam Abou El-Ainain,1,That sandwich was nasty... Cold.. Not fresh
Shady Saleh,2,So small pieces of chicken comparing with other fried chicken brands
Abdullah,5,جميل
Nesma Khalid,4,البطاطس ناشفة جدا والكول سلو قلييل
Nesma Khalid,4,حلو جدا خدت وجبة بخصم ٨٠ ج وحاجه عظمة الصراحة . بس زعلانه جدا من البطاطس كانت ناشفة اوي ، والكولسلو كان صغيير جدا بس تتحفة الصراحة 😁♥️
Ahmed H. Ehsan,5,Perfect
Omar Medhat,5,good
Mayar M. Sa'eed,5,Sandwich very small
khaled santo,1,الاكل المفروض قطعتين جايلي قطعة واحدة وصغيرة متكفيش فأر حتى والمفروض في بطاطس بس نسو يحطوها
Randa Zahra,1,وجبه عائليه كبيره طلبت بعض القطع سبايسي والبعض غير حار وجالي الطلب كله حار واضطريت اشتري اكل تاني من برا عشان الاطفال لان مش هياكلو الاكل الحار وكمان قولت مش عاوزه اجنحه جالي في الطلب اجنحه واحنا بنرميها مبناكلهاش بصراحه تجربتي المره دي سيئه جدا
Mohamed M Ali,5,excellent
Aya Mohamed,5,قمر اوى 😍
Mohammed Beshr,3,واحد خبز غير كافي .. لم ياتي مع الاوردر مشروب .. اللطاطس قليلة جدا
Abdallah Kameel,1,اسوأ مرة اكل منها
Rana EL-Kersh,3,الاكل كان غير ظازج علي غير العاده
Randa Zahra,4,الطعام جميل والطيار مهذب وسلوكه محترم وسريع والطلب اون لاين سهل ولكن عندي ملحوظه يااريت نزود الكول سلو والكاتشاب لانه قليل علي وجبه عائليه
Hend Fawwaz,2,small portion this time البطاطس اقل من كل مرة ال ٣ قطع صغيرين جناح و ورك و قرقوشة صدر
Mariam Elwan,1,الاكل كله شكله بايت و متسخن و الفراخ كانت زفرة وطعمها وحش و طالبة الاوردر سبايسى جالى عادى
Nessma Mohamed,3,مكانش متبل كويس و كان عادب
Mohamed Osos,5,الاكل حلوه جدا و الكميه تشبع و يكفي النضافه و حتي ابسط الاشياء مهتمين بيها و موجوده بوفره
Mohamed Medhat,2,Chicken Not well cooked
zekra Mohamed,4,Thank you
Ommostafa Zehra,3,مكانش في تتبيل خالص
ahmed amer,1,Baaad
nansy alaa,1,وحش جدا ومالح وميستهلش اللى اتدفع فيه لانه اترمى فالزباله
omar mahdy,2,.
Mostafa Essam,1,مش افضل حاجه
Nancy Ibrahim,3,الكمية قليلة علي المبلغ وتم تعديل عدد القطع السبايسي اتبعت ٧ و ٧ انا طلبت ١٠ سبايسي و ٤ اوريجنال الصوص اتبعت ٢ شيلي واحد باربيكيو انا طلبت واحد باربيكيو واحد جبنة واحد رانش
Heidi Refaie,3,مشركستويرمن جوة كويس و كان في ريحة زفاره في بعض القطع
Ashraquate A. El Ghanam,2,food was not hot
Nourhaan Moustafa,1,"everything was horrible. cold, old, oily, the bread was at least 3 days old, disgusting... they have a big issue with quality consistency. such a shame. twister had one original piece, one spicy. it tasted funny, and was so small"
Mahmoud Wahib,3,الاكل بارد للاسف اول مره كان سخن وكويس
Mahmoud Wahib,5,الاكل رائع
Scarlet 4,1,الفراخ بايتة و الكولسلو حمضان تجربة رائعة
Nagham,1,للأسف الفراخ بدمها وكلها زيت والارز معجن جدا
Heba Salm,5,حلو جدا والأكل نضيف جداا
AMR Medhat,1,بعتلي الوجبة ناقصة ٣ قطع بكلم المطعم يرد بمنتهي الاستهتار ان هو اللي محضر الوجبة و متاكد من العدد و انه ملوش دعوة ، و لو انا مصمم يعوضهالي في اوردر تاني
ahmed hosny,3,الاستربس معنولة من صبح ومش سخنة وبطاطس من صبح بس فراخ فريش وجميلة
Merna Fathy,1,الفراخ كلها دم المستوى بقي وحش جدا
Ponsieh Salah,1,The chicken was rotten حاجه منتهي التقزز والقرف
Noha Zayan,5,ممتاز
Karim Elmasry,1,الاكل وحش جدا الفراخ بايته .وبتشد .فعلا تجربة سيئة جدا
Sohaib Fouda,5,بجد شخصيه محترمه وذوق جدا
Nourhaan Moustafa,5,"Wrap fell apart when I opened it, but it and the rizo tasted amazing."
Cloudin Akram,1,I usually like 5 Roosters but the last order I got was just awful. I ordered 1 Spicy Rizo and 2 Spicy Twister without jalapeños; what I received was 1 BBQ Rizo and 2 regular twisters that tasted like they had been microwaved and the tomato in them t...
Mohamed Fakher,5,ممتاز
Mahmoud Salah El Deen,1,تاني مره يجيلي الاوردر ردئ
Tarek Nabil Salem,3,للأسف زي اي مطعم يتشهر و يبقي سئ
Mohamed Ahmed,4,كل تمام. وحلو ماعدا البطاطس
ندى مصطفى,5,حلو
Omnia Mehanna,1,الفراخ مكانتش حلوه 😑
Nourhaan Moustafa,5,"Wow! I received a fresh, piping hot order, made with care! The last time I got such great food from this restaurant was when I first ordered it more than a year ago - consistent quality is key, I wish every order came in like this! Perfect crispy"
Hana A. Mohamed,3,الاكل بارد مش سخن!
Tasneem Khalid Yossef,2,"this time the chicken strips were almost full of crisp and chicken skin barley one or two strips of the two boxes had actual chicken meat in them, you were never like that!"
Marwan Ayman,1,قطع الفراخ كانت بايظة و معفنة حرفيا
mohamed yehia,3,2nd time i order spicy and came regular
Abdullah mousa,5,Hot fast and delicious
Basma Alaa,1,اول مرة الاوردر يجى من عندهم بالشكل ده الاكل سئ جدا انا بطلب من عندهم على طول الاكل دايما جميل و رشحتهم لاهلى و اصدقائي
Moustafa Mazroaa,3,food cold
Tarek Nabil Salem,4,Missing buffalo sauce and not even replaced
