Name,Stars,Review
Mohamed elkaffass,3,جابولي فته وانا طالب ساندوتش 🤔
Mazen,5,اجمد فته فراخ دوقتها في حياتي بجد ❤️❤️ شكرا علي حسن المعامله و التوصيل جالي قبل الميعاد ب نص ساعه
Mony mohamed,1,الاكل جاي بارد جدآ والمريا فاضيه من جوه حرفيآ تجربه سيئه اوردر معدي ال٤٠٠ جنيه مفيش اي اهتمام بيه حسبي الله
Ahmed Soliman,3,العيش كان ناشف وسميك و السندوتش مش متوصي
Abdallah Elmasry,5,B
Amr,4,Delivery takes long time
Karim Harb,5,تحفة ، بس انا بطلب جبنه شيدر سايحه مش قطع كل مره بيغلط ! غير كده تحفة
Waleed Ahmed,2,اولا البطاطس وصلت باردة جدا ومعجنة ثانيا طلبت فتة بدون خبز وكان فيها خبز عادي وكمان مش سخنة خالص
Abdallah,1,الاكل جاي متاخر والاكل ساااقع
omer,5,رهيب
Eman Mohammed Mustafa,3,برجاء اضافة خدمة الدفع من خلال الماستركارد او الڤيزا برجاء مراعاة السرعة في توصيل الاوردر برجاء التحديث المستمر و ادراج العروض الجديدة في الابليكيشن حتى تستطيع طلبها من خلاله
Mohamad Wael,1,👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼
Judy Elghoneimy,1,the food was like left overs
emre ceviz,5,İ hope it was deliveted quicker
Rana Salah,5,good
Hamo Elbety,1,الطعم سئ للغايه
Ahmed Sherif,1,bad
Ahmed,5,طازة و فاجر
Shireen Maghrabi,2,"Toooo late, delivery behavior, bad taste, they charged extra money"
Malak Ahmed,1,I didn’t get my food and when i called they said the order was canceled i called twice
Alaam alaam,2,طعم اللحم غير جيد
clinicdmsm,1,لو فى اقل من صفر اديله بشع والله ... ...........
Amira Ashraf,5,تحفه
Khairiyah,1,They are beating their customer for nothing
Amal,3,..
dalia ahmed,3,Small size
Adam,5,Hshs
asma,1,We didnt get it
Iman,3,سندوتش الكرسبي سئ لاقصي درجه
Jad Jomaa,1,Bad ordering experience from Elmenus not the restaurant
yousef,5,جامد👌👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Esraa,1,Bad smell and taste chicken
vdbfn,5,حيد
Hazem,1,اقسم بالله العلي العظيم اسوء دجاج يستعملوه حتى سادنوش الزنجر ما ينأكل المطعم خرب خلاص والله
Farida,5,Good
أبوبكر,5,👌
karim,3,البطاطس كانت محروقة في الساندوتش
Nadein Abuelhamed,3,“””
HAMED,3,الطلب بارد
Bassel Awad,1,للاسف اصبح مطعم سيء جدا لاطعم ولانظافه ولاجودة انصح الجميع بمطعم سلطان ايوب بصراحة ماتسوو شيء قدامهم
Noor,5,البوكس كان سئ
Abdulaziz,4,البطاطس ناشفه
الفيصل,3,لازم اتكون شاورما من سيخ ع الخبز
Sara Samy,1,الفراخ طعمها فضلات
Kiro Allam,2,الاوردر ظاهر على الموبايل اغلى من اللي جبهولي الطيار والطيار مقاليش الحساب كام ف بالتالي اخد الفلوس ومشي
clinicdmsm,1,انصحكم بمطعم فيروز او مطعم السلطان ايوب لان ده راحت عليه والكوالتى بقت تحت الارض صحتكم امانة
clinicdmsm,1,مطعم زى الزفت .................................
clinicdmsm,1,طلبت الادوردر زى الناس معملتش حاجة عيب ولا حرام لقيت بعد ساعة كنسلوه مع نفسهم قلة ادب والله
Sohaila Ehab,1,الكريب ريحته حمضانة الطماطم بايظة والتغليف وحش جدا واترمي في الزبالة لانه غير صالح للاكل واتقدم شكوي بالحصل
Alexia Makram,1,وحش جدا و الفته كمان كانت بايظه و بجد مش هتتكرر تاني
mansour nasr,4,Slow delivery
علي حمدي,4,it was good but there was just a little bit of sauce
THE SHEILD,1,ماوصلت الثوميه
omnia ali,1,الأوردر زي ركبتي،،،،،،،،،،،،،،،،،،،،،،،،
Aya,1,........................................الاوردر زي ركبتي
Ahmed Mohamed,1,لو فيه أقل من صفر فى التقييم كنت اديتهلكم .. مطعم سئ جدا الاخطاء فى الاوردرات ملهاش نهاية و بيأكلوا الناس على مزاجهم و مش كده و بس ، خدمة العملاء زى الزفت و مش بيقدموا اى مساعدة لاصلاح أخطاء الفروع فى الاوردر من الاخر طريقتهم المفضلة مع العملاء انهم ...
Nour Hassan,2,فراخ فيها جلد كتير و حجات سودا مكنتش حلو
hoda,4,الديليفرى كان جميل جدا ربنا يبارك فيه .. لكن الاكل نفسه كانوا مزودين عليه نوع جبنة جديد مكانش حلو خالص
HaGar MahmoUd,3,بعتو اللاوردر ع عنواني القديم مش الي متسجل اريدي ع الاب
Bothayna Mahmoud,3,طلبت كريب شاورما. عبارة عن صوص وخضار مفيش شاورما غير قطعتين ودفعت أغلى من اللي مكتوب عالابليكشن!!
Mohamed elkaffass,3,جابولي فته وانا طالب ساندوتش 🤔
Mazen,5,اجمد فته فراخ دوقتها في حياتي بجد ❤️❤️ شكرا علي حسن المعامله و التوصيل جالي قبل الميعاد ب نص ساعه
Mony mohamed,1,الاكل جاي بارد جدآ والمريا فاضيه من جوه حرفيآ تجربه سيئه اوردر معدي ال٤٠٠ جنيه مفيش اي اهتمام بيه حسبي الله
Ali,1,مطعم سئ جدا اول مافتح كان كويس بس حاليا سئ جدااا جداااا والدليفري عندو زبالة
Ali,2,مطعم سئ غير اول مافتح وعندو الدليفري شوية صييع
Bassel Awad,1,للاسف اخر مره اطلب من مطعمكم الزبالة لادليفري محترم ولاتغليف كويس ولاسرعه في التوصيل ولا طعم كويس الله يكرم النعمة بس الواحد يطلب الاوردر عشان يتعمل ياخد ساعه وعشان يوصل ساعه شاورما ولابتعملو خروف مشوي حسبي الله ونعم الوكيل فيكم بس على الانتظار وتاخي...
Abdulaziz,3,بارد والبطاط ناشف
Rayan Sultan,5,H
محمود,1,بارد وسيء الطعم وما في لحم وما حرجع اطلب
Hisham Saad Abd El-aziz,5,
Samah Refaye,1,طعم سئ جدا الساندوتش فاضي تقريبا والاكل بارد لا وكلموني وعارفين ان في مشكله ويقولولي معلش ياافندم مش هتكرر انا كده مش هطلب منهم تاني
Mohamed Ali,5,رهيب
Rayan Sultan,5,B
Mostafa Mohamad Refaat,5,.
Fadia,1,الاكل كان بارد جدا وملوش طعم والكميه غير كافيه السندوتش فاضي والدعم الفني في منتهي قله الذوق
Rodina,1,طعمه وحش اوي
Mohammad Alwasmi,3,الاكل وصل بارد
Abdulaziz,4,البطاطس
Osama Maray,1,غير محترف وتم طلب الاردر ولم يصل وتم الغائه بدون معرفتنا مع العلم تم التواصل مع المطعم مباشرتنا وكل مره الرد الاردر بالطريق
Adel Ramadan,3,H
Ola Abd El Hamed,2,worst
ali,5,J
Linda,5,أسلوب الطيار وتعاملو سيئ جدا وقليل ذوووق 😡
Ahmed Soliman,3,العيش كان ناشف وسميك و السندوتش مش متوصي
Abdallah Elmasry,5,B
Amr,4,Delivery takes long time
Karim Harb,5,تحفة ، بس انا بطلب جبنه شيدر سايحه مش قطع كل مره بيغلط ! غير كده تحفة
Waleed Ahmed,2,اولا البطاطس وصلت باردة جدا ومعجنة ثانيا طلبت فتة بدون خبز وكان فيها خبز عادي وكمان مش سخنة خالص
Abdallah,1,الاكل جاي متاخر والاكل ساااقع
omer,5,رهيب
Eman Mohammed Mustafa,3,برجاء اضافة خدمة الدفع من خلال الماستركارد او الڤيزا برجاء مراعاة السرعة في توصيل الاوردر برجاء التحديث المستمر و ادراج العروض الجديدة في الابليكيشن حتى تستطيع طلبها من خلاله
Mohamad Wael,1,👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼
Judy Elghoneimy,1,the food was like left overs
emre ceviz,5,İ hope it was deliveted quicker
Rana Salah,5,good
Hamo Elbety,1,الطعم سئ للغايه
Ahmed Sherif,1,bad
Ahmed,5,طازة و فاجر
Shireen Maghrabi,2,"Toooo late, delivery behavior, bad taste, they charged extra money"
Malak Ahmed,1,I didn’t get my food and when i called they said the order was canceled i called twice
Alaam alaam,2,طعم اللحم غير جيد
clinicdmsm,1,لو فى اقل من صفر اديله بشع والله ... ...........
Amira Ashraf,5,تحفه
Sara Samy,1,الفراخ طعمها فضلات
Kiro Allam,2,الاوردر ظاهر على الموبايل اغلى من اللي جبهولي الطيار والطيار مقاليش الحساب كام ف بالتالي اخد الفلوس ومشي
clinicdmsm,1,انصحكم بمطعم فيروز او مطعم السلطان ايوب لان ده راحت عليه والكوالتى بقت تحت الارض صحتكم امانة
clinicdmsm,1,مطعم زى الزفت .................................
clinicdmsm,1,طلبت الادوردر زى الناس معملتش حاجة عيب ولا حرام لقيت بعد ساعة كنسلوه مع نفسهم قلة ادب والله
Sohaila Ehab,1,الكريب ريحته حمضانة الطماطم بايظة والتغليف وحش جدا واترمي في الزبالة لانه غير صالح للاكل واتقدم شكوي بالحصل
Alexia Makram,1,وحش جدا و الفته كمان كانت بايظه و بجد مش هتتكرر تاني
mansour nasr,4,Slow delivery
علي حمدي,4,it was good but there was just a little bit of sauce
THE SHEILD,1,ماوصلت الثوميه
omnia ali,1,الأوردر زي ركبتي،،،،،،،،،،،،،،،،،،،،،،،،
Aya,1,........................................الاوردر زي ركبتي
Ahmed Mohamed,1,لو فيه أقل من صفر فى التقييم كنت اديتهلكم .. مطعم سئ جدا الاخطاء فى الاوردرات ملهاش نهاية و بيأكلوا الناس على مزاجهم و مش كده و بس ، خدمة العملاء زى الزفت و مش بيقدموا اى مساعدة لاصلاح أخطاء الفروع فى الاوردر من الاخر طريقتهم المفضلة مع العملاء انهم ...
Nour Hassan,2,فراخ فيها جلد كتير و حجات سودا مكنتش حلو
hoda,4,الديليفرى كان جميل جدا ربنا يبارك فيه .. لكن الاكل نفسه كانوا مزودين عليه نوع جبنة جديد مكانش حلو خالص
HaGar MahmoUd,3,بعتو اللاوردر ع عنواني القديم مش الي متسجل اريدي ع الاب
Bothayna Mahmoud,3,طلبت كريب شاورما. عبارة عن صوص وخضار مفيش شاورما غير قطعتين ودفعت أغلى من اللي مكتوب عالابليكشن!!
Mohamed elkaffass,3,جابولي فته وانا طالب ساندوتش 🤔
Mazen,5,اجمد فته فراخ دوقتها في حياتي بجد ❤️❤️ شكرا علي حسن المعامله و التوصيل جالي قبل الميعاد ب نص ساعه
Mony mohamed,1,الاكل جاي بارد جدآ والمريا فاضيه من جوه حرفيآ تجربه سيئه اوردر معدي ال٤٠٠ جنيه مفيش اي اهتمام بيه حسبي الله
Khairiyah,1,They are beating their customer for nothing
Amal,3,..
dalia ahmed,3,Small size
Adam,5,Hshs
asma,1,We didnt get it
Iman,3,سندوتش الكرسبي سئ لاقصي درجه
Jad Jomaa,1,Bad ordering experience from Elmenus not the restaurant
yousef,5,جامد👌👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Esraa,1,Bad smell and taste chicken
vdbfn,5,حيد
Hazem,1,اقسم بالله العلي العظيم اسوء دجاج يستعملوه حتى سادنوش الزنجر ما ينأكل المطعم خرب خلاص والله
Farida,5,Good
أبوبكر,5,👌
karim,3,البطاطس كانت محروقة في الساندوتش
Nadein Abuelhamed,3,“””
HAMED,3,الطلب بارد
Bassel Awad,1,للاسف اصبح مطعم سيء جدا لاطعم ولانظافه ولاجودة انصح الجميع بمطعم سلطان ايوب بصراحة ماتسوو شيء قدامهم
Noor,5,البوكس كان سئ
Abdulaziz,4,البطاطس ناشفه
الفيصل,3,لازم اتكون شاورما من سيخ ع الخبز
Sara Samy,1,الفراخ طعمها فضلات
Kiro Allam,2,الاوردر ظاهر على الموبايل اغلى من اللي جبهولي الطيار والطيار مقاليش الحساب كام ف بالتالي اخد الفلوس ومشي
clinicdmsm,1,انصحكم بمطعم فيروز او مطعم السلطان ايوب لان ده راحت عليه والكوالتى بقت تحت الارض صحتكم امانة
clinicdmsm,1,مطعم زى الزفت .................................
clinicdmsm,1,طلبت الادوردر زى الناس معملتش حاجة عيب ولا حرام لقيت بعد ساعة كنسلوه مع نفسهم قلة ادب والله
Sohaila Ehab,1,الكريب ريحته حمضانة الطماطم بايظة والتغليف وحش جدا واترمي في الزبالة لانه غير صالح للاكل واتقدم شكوي بالحصل
Alexia Makram,1,وحش جدا و الفته كمان كانت بايظه و بجد مش هتتكرر تاني
mansour nasr,4,Slow delivery
علي حمدي,4,it was good but there was just a little bit of sauce
THE SHEILD,1,ماوصلت الثوميه
omnia ali,1,الأوردر زي ركبتي،،،،،،،،،،،،،،،،،،،،،،،،
Aya,1,........................................الاوردر زي ركبتي
Ahmed Mohamed,1,لو فيه أقل من صفر فى التقييم كنت اديتهلكم .. مطعم سئ جدا الاخطاء فى الاوردرات ملهاش نهاية و بيأكلوا الناس على مزاجهم و مش كده و بس ، خدمة العملاء زى الزفت و مش بيقدموا اى مساعدة لاصلاح أخطاء الفروع فى الاوردر من الاخر طريقتهم المفضلة مع العملاء انهم ...
Nour Hassan,2,فراخ فيها جلد كتير و حجات سودا مكنتش حلو
hoda,4,الديليفرى كان جميل جدا ربنا يبارك فيه .. لكن الاكل نفسه كانوا مزودين عليه نوع جبنة جديد مكانش حلو خالص
HaGar MahmoUd,3,بعتو اللاوردر ع عنواني القديم مش الي متسجل اريدي ع الاب
Bothayna Mahmoud,3,طلبت كريب شاورما. عبارة عن صوص وخضار مفيش شاورما غير قطعتين ودفعت أغلى من اللي مكتوب عالابليكشن!!
Mohamed elkaffass,3,جابولي فته وانا طالب ساندوتش 🤔
Mazen,5,اجمد فته فراخ دوقتها في حياتي بجد ❤️❤️ شكرا علي حسن المعامله و التوصيل جالي قبل الميعاد ب نص ساعه
Mony mohamed,1,الاكل جاي بارد جدآ والمريا فاضيه من جوه حرفيآ تجربه سيئه اوردر معدي ال٤٠٠ جنيه مفيش اي اهتمام بيه حسبي الله
Khairiyah,1,They are beating their customer for nothing
Amal,3,..
dalia ahmed,3,Small size
Adam,5,Hshs
asma,1,We didnt get it
Iman,3,سندوتش الكرسبي سئ لاقصي درجه
Jad Jomaa,1,Bad ordering experience from Elmenus not the restaurant
yousef,5,جامد👌👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Esraa,1,Bad smell and taste chicken
vdbfn,5,حيد
Hazem,1,اقسم بالله العلي العظيم اسوء دجاج يستعملوه حتى سادنوش الزنجر ما ينأكل المطعم خرب خلاص والله
Farida,5,Good
أبوبكر,5,👌
karim,3,البطاطس كانت محروقة في الساندوتش
Nadein Abuelhamed,3,“””
HAMED,3,الطلب بارد
Bassel Awad,1,للاسف اصبح مطعم سيء جدا لاطعم ولانظافه ولاجودة انصح الجميع بمطعم سلطان ايوب بصراحة ماتسوو شيء قدامهم
Noor,5,البوكس كان سئ
Abdulaziz,4,البطاطس ناشفه
الفيصل,3,لازم اتكون شاورما من سيخ ع الخبز
Ali,1,مطعم سئ جدا اول مافتح كان كويس بس حاليا سئ جدااا جداااا والدليفري عندو زبالة
Ali,2,مطعم سئ غير اول مافتح وعندو الدليفري شوية صييع
Bassel Awad,1,للاسف اخر مره اطلب من مطعمكم الزبالة لادليفري محترم ولاتغليف كويس ولاسرعه في التوصيل ولا طعم كويس الله يكرم النعمة بس الواحد يطلب الاوردر عشان يتعمل ياخد ساعه وعشان يوصل ساعه شاورما ولابتعملو خروف مشوي حسبي الله ونعم الوكيل فيكم بس على الانتظار وتاخي...
Abdulaziz,3,بارد والبطاط ناشف
Rayan Sultan,5,H
محمود,1,بارد وسيء الطعم وما في لحم وما حرجع اطلب
Hisham Saad Abd El-aziz,5,
Samah Refaye,1,طعم سئ جدا الساندوتش فاضي تقريبا والاكل بارد لا وكلموني وعارفين ان في مشكله ويقولولي معلش ياافندم مش هتكرر انا كده مش هطلب منهم تاني
Mohamed Ali,5,رهيب
Rayan Sultan,5,B
Mostafa Mohamad Refaat,5,.
Fadia,1,الاكل كان بارد جدا وملوش طعم والكميه غير كافيه السندوتش فاضي والدعم الفني في منتهي قله الذوق
Rodina,1,طعمه وحش اوي
Mohammad Alwasmi,3,الاكل وصل بارد
Abdulaziz,4,البطاطس
Osama Maray,1,غير محترف وتم طلب الاردر ولم يصل وتم الغائه بدون معرفتنا مع العلم تم التواصل مع المطعم مباشرتنا وكل مره الرد الاردر بالطريق
Adel Ramadan,3,H
Ola Abd El Hamed,2,worst
ali,5,J
Linda,5,أسلوب الطيار وتعاملو سيئ جدا وقليل ذوووق 😡
Sara Samy,1,الفراخ طعمها فضلات
Kiro Allam,2,الاوردر ظاهر على الموبايل اغلى من اللي جبهولي الطيار والطيار مقاليش الحساب كام ف بالتالي اخد الفلوس ومشي
clinicdmsm,1,انصحكم بمطعم فيروز او مطعم السلطان ايوب لان ده راحت عليه والكوالتى بقت تحت الارض صحتكم امانة
clinicdmsm,1,مطعم زى الزفت .................................
clinicdmsm,1,طلبت الادوردر زى الناس معملتش حاجة عيب ولا حرام لقيت بعد ساعة كنسلوه مع نفسهم قلة ادب والله
Sohaila Ehab,1,الكريب ريحته حمضانة الطماطم بايظة والتغليف وحش جدا واترمي في الزبالة لانه غير صالح للاكل واتقدم شكوي بالحصل
Alexia Makram,1,وحش جدا و الفته كمان كانت بايظه و بجد مش هتتكرر تاني
mansour nasr,4,Slow delivery
علي حمدي,4,it was good but there was just a little bit of sauce
THE SHEILD,1,ماوصلت الثوميه
omnia ali,1,الأوردر زي ركبتي،،،،،،،،،،،،،،،،،،،،،،،،
Aya,1,........................................الاوردر زي ركبتي
Ahmed Mohamed,1,لو فيه أقل من صفر فى التقييم كنت اديتهلكم .. مطعم سئ جدا الاخطاء فى الاوردرات ملهاش نهاية و بيأكلوا الناس على مزاجهم و مش كده و بس ، خدمة العملاء زى الزفت و مش بيقدموا اى مساعدة لاصلاح أخطاء الفروع فى الاوردر من الاخر طريقتهم المفضلة مع العملاء انهم ...
Nour Hassan,2,فراخ فيها جلد كتير و حجات سودا مكنتش حلو
hoda,4,الديليفرى كان جميل جدا ربنا يبارك فيه .. لكن الاكل نفسه كانوا مزودين عليه نوع جبنة جديد مكانش حلو خالص
HaGar MahmoUd,3,بعتو اللاوردر ع عنواني القديم مش الي متسجل اريدي ع الاب
Bothayna Mahmoud,3,طلبت كريب شاورما. عبارة عن صوص وخضار مفيش شاورما غير قطعتين ودفعت أغلى من اللي مكتوب عالابليكشن!!
Mohamed elkaffass,3,جابولي فته وانا طالب ساندوتش 🤔
Mazen,5,اجمد فته فراخ دوقتها في حياتي بجد ❤️❤️ شكرا علي حسن المعامله و التوصيل جالي قبل الميعاد ب نص ساعه
Mony mohamed,1,الاكل جاي بارد جدآ والمريا فاضيه من جوه حرفيآ تجربه سيئه اوردر معدي ال٤٠٠ جنيه مفيش اي اهتمام بيه حسبي الله
Khairiyah,1,They are beating their customer for nothing
Amal,3,..
dalia ahmed,3,Small size
Adam,5,Hshs
asma,1,We didnt get it
Iman,3,سندوتش الكرسبي سئ لاقصي درجه
Jad Jomaa,1,Bad ordering experience from Elmenus not the restaurant
yousef,5,جامد👌👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Esraa,1,Bad smell and taste chicken
vdbfn,5,حيد
Hazem,1,اقسم بالله العلي العظيم اسوء دجاج يستعملوه حتى سادنوش الزنجر ما ينأكل المطعم خرب خلاص والله
Farida,5,Good
أبوبكر,5,👌
karim,3,البطاطس كانت محروقة في الساندوتش
Nadein Abuelhamed,3,“””
HAMED,3,الطلب بارد
Bassel Awad,1,للاسف اصبح مطعم سيء جدا لاطعم ولانظافه ولاجودة انصح الجميع بمطعم سلطان ايوب بصراحة ماتسوو شيء قدامهم
Noor,5,البوكس كان سئ
Abdulaziz,4,البطاطس ناشفه
الفيصل,3,لازم اتكون شاورما من سيخ ع الخبز
Ali,1,مطعم سئ جدا اول مافتح كان كويس بس حاليا سئ جدااا جداااا والدليفري عندو زبالة
Ali,2,مطعم سئ غير اول مافتح وعندو الدليفري شوية صييع
Bassel Awad,1,للاسف اخر مره اطلب من مطعمكم الزبالة لادليفري محترم ولاتغليف كويس ولاسرعه في التوصيل ولا طعم كويس الله يكرم النعمة بس الواحد يطلب الاوردر عشان يتعمل ياخد ساعه وعشان يوصل ساعه شاورما ولابتعملو خروف مشوي حسبي الله ونعم الوكيل فيكم بس على الانتظار وتاخي...
Abdulaziz,3,بارد والبطاط ناشف
Rayan Sultan,5,H
محمود,1,بارد وسيء الطعم وما في لحم وما حرجع اطلب
Hisham Saad Abd El-aziz,5,
Samah Refaye,1,طعم سئ جدا الساندوتش فاضي تقريبا والاكل بارد لا وكلموني وعارفين ان في مشكله ويقولولي معلش ياافندم مش هتكرر انا كده مش هطلب منهم تاني
Mohamed Ali,5,رهيب
Rayan Sultan,5,B
Mostafa Mohamad Refaat,5,.
Fadia,1,الاكل كان بارد جدا وملوش طعم والكميه غير كافيه السندوتش فاضي والدعم الفني في منتهي قله الذوق
Rodina,1,طعمه وحش اوي
Mohammad Alwasmi,3,الاكل وصل بارد
Abdulaziz,4,البطاطس
Osama Maray,1,غير محترف وتم طلب الاردر ولم يصل وتم الغائه بدون معرفتنا مع العلم تم التواصل مع المطعم مباشرتنا وكل مره الرد الاردر بالطريق
Adel Ramadan,3,H
Ola Abd El Hamed,2,worst
ali,5,J
Linda,5,أسلوب الطيار وتعاملو سيئ جدا وقليل ذوووق 😡
Khairiyah,1,They are beating their customer for nothing
Amal,3,..
dalia ahmed,3,Small size
Adam,5,Hshs
asma,1,We didnt get it
Iman,3,سندوتش الكرسبي سئ لاقصي درجه
Jad Jomaa,1,Bad ordering experience from Elmenus not the restaurant
yousef,5,جامد👌👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Esraa,1,Bad smell and taste chicken
vdbfn,5,حيد
Hazem,1,اقسم بالله العلي العظيم اسوء دجاج يستعملوه حتى سادنوش الزنجر ما ينأكل المطعم خرب خلاص والله
Farida,5,Good
أبوبكر,5,👌
karim,3,البطاطس كانت محروقة في الساندوتش
Nadein Abuelhamed,3,“””
HAMED,3,الطلب بارد
Bassel Awad,1,للاسف اصبح مطعم سيء جدا لاطعم ولانظافه ولاجودة انصح الجميع بمطعم سلطان ايوب بصراحة ماتسوو شيء قدامهم
Noor,5,البوكس كان سئ
Abdulaziz,4,البطاطس ناشفه
الفيصل,3,لازم اتكون شاورما من سيخ ع الخبز
Ali,1,مطعم سئ جدا اول مافتح كان كويس بس حاليا سئ جدااا جداااا والدليفري عندو زبالة
Ali,2,مطعم سئ غير اول مافتح وعندو الدليفري شوية صييع
Bassel Awad,1,للاسف اخر مره اطلب من مطعمكم الزبالة لادليفري محترم ولاتغليف كويس ولاسرعه في التوصيل ولا طعم كويس الله يكرم النعمة بس الواحد يطلب الاوردر عشان يتعمل ياخد ساعه وعشان يوصل ساعه شاورما ولابتعملو خروف مشوي حسبي الله ونعم الوكيل فيكم بس على الانتظار وتاخي...
Abdulaziz,3,بارد والبطاط ناشف
Rayan Sultan,5,H
محمود,1,بارد وسيء الطعم وما في لحم وما حرجع اطلب
Hisham Saad Abd El-aziz,5,
Samah Refaye,1,طعم سئ جدا الساندوتش فاضي تقريبا والاكل بارد لا وكلموني وعارفين ان في مشكله ويقولولي معلش ياافندم مش هتكرر انا كده مش هطلب منهم تاني
Mohamed Ali,5,رهيب
Rayan Sultan,5,B
Mostafa Mohamad Refaat,5,.
Fadia,1,الاكل كان بارد جدا وملوش طعم والكميه غير كافيه السندوتش فاضي والدعم الفني في منتهي قله الذوق
Rodina,1,طعمه وحش اوي
Mohammad Alwasmi,3,الاكل وصل بارد
Abdulaziz,4,البطاطس
Osama Maray,1,غير محترف وتم طلب الاردر ولم يصل وتم الغائه بدون معرفتنا مع العلم تم التواصل مع المطعم مباشرتنا وكل مره الرد الاردر بالطريق
Adel Ramadan,3,H
Ola Abd El Hamed,2,worst
ali,5,J
Linda,5,أسلوب الطيار وتعاملو سيئ جدا وقليل ذوووق 😡
Khairiyah,1,They are beating their customer for nothing
Amal,3,..
dalia ahmed,3,Small size
Adam,5,Hshs
asma,1,We didnt get it
Iman,3,سندوتش الكرسبي سئ لاقصي درجه
Jad Jomaa,1,Bad ordering experience from Elmenus not the restaurant
yousef,5,جامد👌👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Esraa,1,Bad smell and taste chicken
vdbfn,5,حيد
Hazem,1,اقسم بالله العلي العظيم اسوء دجاج يستعملوه حتى سادنوش الزنجر ما ينأكل المطعم خرب خلاص والله
Farida,5,Good
أبوبكر,5,👌
karim,3,البطاطس كانت محروقة في الساندوتش
Nadein Abuelhamed,3,“””
HAMED,3,الطلب بارد
Bassel Awad,1,للاسف اصبح مطعم سيء جدا لاطعم ولانظافه ولاجودة انصح الجميع بمطعم سلطان ايوب بصراحة ماتسوو شيء قدامهم
Noor,5,البوكس كان سئ
Abdulaziz,4,البطاطس ناشفه
الفيصل,3,لازم اتكون شاورما من سيخ ع الخبز
habiba ahmed,2,Fries tasted so bad not as usual
Haidy Gamal El Gazzar,5,عامل الدليفري اسلوبه صعب جداً و منتهى قلة الزوق
Aliaa Khaled,4,الساندوتش مش بيتغلف بالورق كامل
abdullah,5,perfect how i wanted
Esraa,3,السندوتشات نصها كان فاضي
mostafa mohamed,1,الاكل جالي قليل.. وتحس ان في حد فاتح العلبه.. ودي فعلا اخر مره اطلب من المكان الذباله ده.. ٦ فراخ ٦ لحمه
مصطفي عباس,1,رجعوا البرومو كود تاني بعد اذنكم مكناش بنطلب غير من هنا
Jana Amir,2,كان في شعره طويله في نص الشورمه
Sally Saad,4,Good
Remon Bushra,1,Very bad the sandwiches is nearly empty The food isn’t hot as I asked although the branch is near my apartment
Ahmed,1,الاوردر تقريبًا جي بايظ اول الاكل السندوتش رجع و تعب ؛ العيش مكنش طازه
asem adwan,3,ناشفة كثير
Asmaa Mohamed,5,تحفه بجد احسن ساندوتشات
RODINQ Ramadan,4,الاكل بيكون كويس كل مرة بس المرادي الكريب سئ وناشف ومحروق حتي الحشو قليل
nariman Zayed,1,كميه الفراخ ف الكريب قليله والزنجر مَش سبايسي و دا بلاحظه من خلال الطلب من المنيوس بعد كده هجرب اطلب من التليفون والمطعم علطول و ياريت يكون احسن
Ghadir Nofal,1,الأكل سيء من ناحية الكمية، انا بطلبه دايمًا و اول مرّة يكون بالشكل دا و غالبًا دي اخر مرّة اطلب.
Seif,1,انا جالى اربع قطع فراخ مش خمسة و طلبت ٣ ثومية حارة و كل دا مجاليش
Muhammed Hamdy,1,ياريت يرجع البرومو كود تاني بعد اذنكم انا مبطلبش غير من المطعم دا
Ammar Assem,1,Shawerma sandwich was spicy !!!
MaRam Ahmed,3,عدم الاهتمام بالملحوظات المطلوبة مع الاوردر ووضع كثير من التومية رغم الطلب بعدم وضعها من الاساس.. الماريا جاية بدون بطاطس او عيش ناشف
Ali,1,مطعم سئ جدا اول مافتح كان كويس بس حاليا سئ جدااا جداااا والدليفري عندو زبالة
Ali,2,مطعم سئ غير اول مافتح وعندو الدليفري شوية صييع
